Time,TrueAlt,EstAlt,TrueVel,EstVel,EstAngle,TrueLat,TrueLon,EstLat,EstLon
55.96,1287.04,1292.77,-65.1686,-65.2917,0.00187188,28.6084,-80.6043,28.6084,-80.6043
55.97,1286.39,1292.12,-65.1661,-65.2873,0.00145519,28.6084,-80.6043,28.6084,-80.6043
55.98,1285.73,1291.47,-65.1636,-65.2846,0.00180732,28.6084,-80.6043,28.6084,-80.6043
55.99,1285.08,1290.82,-65.1611,-65.2815,0.00273425,28.6084,-80.6043,28.6084,-80.6043
56,1284.43,1290.26,-65.1586,-65.2799,0.00298457,28.6084,-80.6043,28.6084,-80.6043
56.01,1283.78,1289.61,-65.1561,-65.2774,0.00342903,28.6084,-80.6043,28.6084,-80.6043
56.02,1283.13,1288.95,-65.1536,-65.2748,0.00273582,28.6084,-80.6043,28.6084,-80.6043
56.03,1282.48,1288.3,-65.151,-65.2716,0.00236151,28.6084,-80.6043,28.6084,-80.6043
56.04,1281.82,1287.65,-65.1485,-65.2699,0.00186802,28.6084,-80.6043,28.6084,-80.6043
56.05,1281.17,1286.99,-65.146,-65.2676,0.0015521,28.6084,-80.6043,28.6084,-80.6043
56.06,1280.52,1286.34,-65.1435,-65.2633,0.00242411,28.6084,-80.6043,28.6084,-80.6043
56.07,1279.87,1285.69,-65.141,-65.2607,0.00216941,28.6084,-80.6043,28.6084,-80.6043
56.08,1279.22,1285.04,-65.1385,-65.2582,0.00260607,28.6084,-80.6043,28.6084,-80.6043
56.09,1278.57,1284.38,-65.136,-65.2552,0.00311642,28.6084,-80.6043,28.6084,-80.6043
56.1,1277.92,1284.12,-65.1335,-65.2534,0.00332142,28.6084,-80.6043,28.6084,-80.6043
56.11,1277.26,1283.47,-65.131,-65.2527,0.00287856,28.6084,-80.6043,28.6084,-80.6043
56.12,1276.61,1282.82,-65.1285,-65.2494,0.0035835,28.6084,-80.6043,28.6084,-80.6043
56.13,1275.96,1282.16,-65.126,-65.2467,0.00318995,28.6084,-80.6043,28.6084,-80.6043
56.14,1275.31,1281.51,-65.1235,-65.2448,0.00307137,28.6084,-80.6043,28.6084,-80.6043
56.15,1274.66,1280.86,-65.1209,-65.2441,0.00283913,28.6084,-80.6043,28.6084,-80.6043
56.16,1274.01,1280.21,-65.1184,-65.2409,0.00236993,28.6084,-80.6043,28.6084,-80.6043
56.17,1273.36,1279.55,-65.1159,-65.2368,0.00305625,28.6084,-80.6043,28.6084,-80.6043
56.18,1272.71,1278.9,-65.1134,-65.2325,0.00248623,28.6084,-80.6043,28.6084,-80.6043
56.19,1272.05,1278.25,-65.1109,-65.2314,0.00186501,28.6084,-80.6043,28.6084,-80.6043
56.2,1271.4,1277.95,-65.1084,-65.2283,0.00184051,28.6084,-80.6043,28.6084,-80.6043
56.21,1270.75,1277.3,-65.1059,-65.2272,0.000896418,28.6084,-80.6043,28.6084,-80.6043
56.22,1270.1,1276.65,-65.1034,-65.2247,2.39263e-05,28.6084,-80.6043,28.6084,-80.6043
56.23,1269.45,1276,-65.1009,-65.2212,-0.00071132,28.6084,-80.6043,28.6084,-80.6043
56.24,1268.8,1275.34,-65.0984,-65.2174,-0.00152888,28.6084,-80.6043,28.6084,-80.6043
56.25,1268.15,1274.69,-65.0959,-65.214,-0.000797369,28.6084,-80.6043,28.6084,-80.6043
56.26,1267.5,1274.04,-65.0934,-65.2095,-0.00177048,28.6084,-80.6043,28.6084,-80.6043
56.27,1266.85,1273.39,-65.0908,-65.2068,-0.00110507,28.6084,-80.6043,28.6084,-80.6043
56.28,1266.2,1272.74,-65.0883,-65.2041,-0.000410993,28.6084,-80.6043,28.6084,-80.6043
56.29,1265.55,1272.08,-65.0858,-65.2028,-0.0013895,28.6084,-80.6043,28.6084,-80.6043
56.3,1264.89,1271.45,-65.0833,-65.1988,-0.0012347,28.6084,-80.6043,28.6084,-80.6043
56.31,1264.24,1270.8,-65.0808,-65.1955,-0.0012756,28.6084,-80.6043,28.6084,-80.6043
56.32,1263.59,1270.14,-65.0783,-65.1928,-0.00212754,28.6084,-80.6043,28.6084,-80.6043
56.33,1262.94,1269.49,-65.0758,-65.1895,-0.00174878,28.6084,-80.6043,28.6084,-80.6043
56.34,1262.29,1268.84,-65.0733,-65.1879,-0.00206285,28.6084,-80.6043,28.6084,-80.6043
56.35,1261.64,1268.19,-65.0708,-65.1867,-0.00225259,28.6084,-80.6043,28.6084,-80.6043
56.36,1260.99,1267.54,-65.0683,-65.1825,-0.00284241,28.6084,-80.6043,28.6084,-80.6043
56.37,1260.34,1266.88,-65.0658,-65.1783,-0.00186012,28.6084,-80.6043,28.6084,-80.6043
56.38,1259.69,1266.23,-65.0633,-65.174,-0.00275638,28.6084,-80.6043,28.6084,-80.6043
56.39,1259.04,1265.58,-65.0608,-65.1703,-0.0036712,28.6084,-80.6043,28.6084,-80.6043
56.4,1258.39,1264.5,-65.0583,-65.1666,-0.00331953,28.6084,-80.6043,28.6084,-80.6043
56.41,1257.74,1263.85,-65.0557,-65.166,-0.00388023,28.6084,-80.6043,28.6084,-80.6043
56.42,1257.09,1263.2,-65.0532,-65.1621,-0.00413978,28.6084,-80.6043,28.6084,-80.6043
56.43,1256.44,1262.54,-65.0507,-65.1613,-0.00504169,28.6084,-80.6043,28.6084,-80.6043
56.44,1255.79,1261.89,-65.0482,-65.1593,-0.00416332,28.6084,-80.6043,28.6084,-80.6043
56.45,1255.13,1261.24,-65.0457,-65.1563,-0.00500037,28.6084,-80.6043,28.6084,-80.6043
56.46,1254.48,1260.59,-65.0432,-65.1554,-0.00578837,28.6084,-80.6043,28.6084,-80.6043
56.47,1253.83,1259.94,-65.0407,-65.1524,-0.00648616,28.6084,-80.6043,28.6084,-80.6043
56.48,1253.18,1259.29,-65.0382,-65.1487,-0.0068571,28.6084,-80.6043,28.6084,-80.6043
56.49,1252.53,1258.63,-65.0357,-65.1466,-0.00757009,28.6084,-80.6043,28.6084,-80.6043
56.5,1251.88,1258.26,-65.0332,-65.1441,-0.00693077,28.6084,-80.6043,28.6084,-80.6043
56.51,1251.23,1257.61,-65.0307,-65.1433,-0.00645248,28.6084,-80.6043,28.6084,-80.6043
56.52,1250.58,1256.96,-65.0282,-65.1426,-0.00615624,28.6084,-80.6043,28.6084,-80.6043
56.53,1249.93,1256.3,-65.0257,-65.1389,-0.00541199,28.6084,-80.6043,28.6084,-80.6043
56.54,1249.28,1255.65,-65.0232,-65.1356,-0.00525647,28.6084,-80.6043,28.6084,-80.6043
56.55,1248.63,1255,-65.0207,-65.1329,-0.00482941,28.6084,-80.6043,28.6084,-80.6043
56.56,1247.98,1254.35,-65.0181,-65.1309,-0.0042942,28.6084,-80.6043,28.6084,-80.6043
56.57,1247.33,1253.7,-65.0156,-65.1281,-0.00379785,28.6084,-80.6043,28.6084,-80.6043
56.58,1246.68,1253.05,-65.0131,-65.1243,-0.00356164,28.6084,-80.6043,28.6084,-80.6043
56.59,1246.03,1252.4,-65.0106,-65.1232,-0.00301469,28.6084,-80.6043,28.6084,-80.6043
56.6,1245.38,1251.89,-65.0081,-65.1218,-0.00359343,28.6084,-80.6043,28.6084,-80.6043
56.61,1244.73,1251.24,-65.0056,-65.1179,-0.00292188,28.6084,-80.6043,28.6084,-80.6043
56.62,1244.08,1250.59,-65.0031,-65.1173,-0.00361971,28.6084,-80.6043,28.6084,-80.6043
56.63,1243.43,1249.94,-65.0006,-65.1162,-0.00378734,28.6084,-80.6043,28.6084,-80.6043
56.64,1242.78,1249.29,-64.9981,-65.1146,-0.0035034,28.6084,-80.6043,28.6084,-80.6043
56.65,1242.13,1248.64,-64.9956,-65.1131,-0.00377243,28.6084,-80.6043,28.6084,-80.6043
56.66,1241.48,1247.98,-64.9931,-65.1112,-0.00282244,28.6084,-80.6043,28.6084,-80.6043
56.67,1240.83,1247.33,-64.9906,-65.109,-0.00184878,28.6084,-80.6043,28.6084,-80.6043
56.68,1240.18,1246.68,-64.9881,-65.1055,-0.00224946,28.6084,-80.6043,28.6084,-80.6043
56.69,1239.53,1246.03,-64.9856,-65.1022,-0.00256193,28.6084,-80.6043,28.6084,-80.6043
56.7,1238.88,1245.17,-64.9831,-65.0983,-0.00277978,28.6084,-80.6043,28.6084,-80.6043
56.71,1238.23,1244.51,-64.9806,-65.095,-0.00185953,28.6084,-80.6043,28.6084,-80.6043
56.72,1237.58,1243.86,-64.9781,-65.0926,-0.00196049,28.6084,-80.6043,28.6084,-80.6043
56.73,1236.93,1243.21,-64.9756,-65.0898,-0.00176241,28.6084,-80.6043,28.6084,-80.6043
56.74,1236.28,1242.56,-64.9731,-65.0884,-0.00111685,28.6084,-80.6043,28.6084,-80.6043
56.75,1235.63,1241.91,-64.9705,-65.0846,-0.00196975,28.6084,-80.6043,28.6084,-80.6043
56.76,1234.98,1241.26,-64.968,-65.0834,-0.00167887,28.6084,-80.6043,28.6084,-80.6043
56.77,1234.33,1240.61,-64.9655,-65.0826,-0.00203003,28.6084,-80.6043,28.6084,-80.6043
56.78,1233.68,1239.96,-64.963,-65.0789,-0.00204725,28.6084,-80.6043,28.6084,-80.6043
56.79,1233.03,1239.31,-64.9605,-65.0759,-0.00217182,28.6084,-80.6043,28.6084,-80.6043
56.8,1232.38,1238.73,-64.958,-65.0725,-0.00120283,28.6084,-80.6043,28.6084,-80.6043
56.81,1231.74,1238.08,-64.9555,-65.0689,-0.00137876,28.6084,-80.6043,28.6084,-80.6043
56.82,1231.09,1237.43,-64.953,-65.0654,-0.00144229,28.6084,-80.6043,28.6084,-80.6043
56.83,1230.44,1236.78,-64.9505,-65.062,-0.00156069,28.6084,-80.6043,28.6084,-80.6043
56.84,1229.79,1236.13,-64.948,-65.0583,-0.00144208,28.6084,-80.6043,28.6084,-80.6043
56.85,1229.14,1235.48,-64.9455,-65.0544,-0.00137463,28.6084,-80.6043,28.6084,-80.6043
56.86,1228.49,1234.83,-64.943,-65.0532,-0.000790634,28.6084,-80.6043,28.6084,-80.6043
56.87,1227.84,1234.18,-64.9405,-65.0527,-0.000542548,28.6084,-80.6043,28.6084,-80.6043
56.88,1227.19,1233.53,-64.938,-65.0507,-0.000337234,28.6084,-80.6043,28.6084,-80.6043
56.89,1226.54,1232.87,-64.9355,-65.0468,-0.000951214,28.6084,-80.6043,28.6084,-80.6043
56.9,1225.89,1232.38,-64.933,-65.0447,-0.000110039,28.6084,-80.6043,28.6084,-80.6043
56.91,1225.24,1231.73,-64.9305,-65.0427,0.000881551,28.6084,-80.6043,28.6084,-80.6043
56.92,1224.59,1231.08,-64.928,-65.0394,0.00158856,28.6084,-80.6043,28.6084,-80.6043
56.93,1223.94,1230.43,-64.9255,-65.037,0.00120811,28.6084,-80.6043,28.6084,-80.6043
56.94,1223.29,1229.78,-64.923,-65.0353,0.000636958,28.6084,-80.6043,28.6084,-80.6043
56.95,1222.64,1229.13,-64.9205,-65.0336,-0.000227757,28.6084,-80.6043,28.6084,-80.6043
56.96,1221.99,1228.48,-64.918,-65.0295,0.000184849,28.6084,-80.6043,28.6084,-80.6043
56.97,1221.35,1227.83,-64.9155,-65.0256,-4.53631e-05,28.6084,-80.6043,28.6084,-80.6043
56.98,1220.7,1227.17,-64.913,-65.0235,-0.000501969,28.6084,-80.6043,28.6084,-80.6043
56.99,1220.05,1226.52,-64.9104,-65.0222,0.000452622,28.6084,-80.6043,28.6084,-80.6043
57,1219.4,1225.37,-64.9079,-65.0213,0.000913873,28.6084,-80.6043,28.6083,-80.6044
57.01,1218.75,1224.72,-64.9054,-65.0201,0.00138236,28.6084,-80.6043,28.6083,-80.6044
57.02,1218.1,1224.07,-64.9029,-65.0186,0.00105616,28.6084,-80.6043,28.6083,-80.6044
57.03,1217.45,1223.42,-64.9004,-65.0156,0.000973772,28.6084,-80.6043,28.6083,-80.6044
57.04,1216.8,1222.77,-64.8979,-65.0121,0.00106075,28.6084,-80.6043,28.6083,-80.6044
57.05,1216.15,1222.12,-64.8954,-65.0083,0.00167472,28.6084,-80.6043,28.6083,-80.6044
57.06,1215.5,1221.47,-64.8929,-65.0056,0.00170654,28.6084,-80.6043,28.6083,-80.6044
57.07,1214.86,1220.82,-64.8904,-65.0025,0.000759487,28.6084,-80.6043,28.6083,-80.6044
57.08,1214.21,1220.17,-64.8879,-64.9987,0.0016629,28.6084,-80.6043,28.6083,-80.6044
57.09,1213.56,1219.52,-64.8854,-64.9972,0.000902812,28.6084,-80.6043,28.6083,-80.6044
57.1,1212.91,1219.25,-64.8829,-64.9966,0.000217916,28.6084,-80.6043,28.6083,-80.6044
57.11,1212.26,1218.6,-64.8804,-64.9928,0.000302807,28.6084,-80.6043,28.6083,-80.6044
57.12,1211.61,1217.95,-64.8779,-64.9913,-0.000453302,28.6084,-80.6043,28.6083,-80.6044
57.13,1210.96,1217.3,-64.8754,-64.9879,-0.00101021,28.6084,-80.6043,28.6083,-80.6044
57.14,1210.31,1216.65,-64.8729,-64.9865,-0.00107027,28.6084,-80.6043,28.6083,-80.6044
57.15,1209.67,1216,-64.8704,-64.9845,-0.0018281,28.6084,-80.6043,28.6083,-80.6044
57.16,1209.02,1215.35,-64.8679,-64.9832,-0.00252964,28.6084,-80.6043,28.6083,-80.6044
57.17,1208.37,1214.7,-64.8654,-64.9811,-0.00244741,28.6084,-80.6043,28.6083,-80.6044
57.18,1207.72,1214.05,-64.8629,-64.9775,-0.00175604,28.6084,-80.6043,28.6083,-80.6044
57.19,1207.07,1213.4,-64.8604,-64.9759,-0.00212479,28.6084,-80.6043,28.6083,-80.6044
57.2,1206.42,1213.05,-64.8579,-64.9727,-0.00293016,28.6084,-80.6043,28.6083,-80.6044
57.21,1205.77,1212.4,-64.8554,-64.9688,-0.00241454,28.6084,-80.6043,28.6083,-80.6044
57.22,1205.12,1211.76,-64.8529,-64.9647,-0.00338968,28.6084,-80.6043,28.6083,-80.6044
57.23,1204.48,1211.11,-64.8504,-64.9614,-0.00414512,28.6084,-80.6043,28.6083,-80.6044
57.24,1203.83,1210.46,-64.8479,-64.9604,-0.00368739,28.6084,-80.6043,28.6083,-80.6044
57.25,1203.18,1209.81,-64.8454,-64.9587,-0.00277011,28.6084,-80.6043,28.6083,-80.6044
57.26,1202.53,1209.16,-64.8429,-64.9559,-0.00212555,28.6084,-80.6043,28.6083,-80.6044
57.27,1201.88,1208.51,-64.8404,-64.9546,-0.00172344,28.6084,-80.6043,28.6083,-80.6044
57.28,1201.23,1207.86,-64.8379,-64.9519,-0.00187456,28.6084,-80.6043,28.6083,-80.6044
57.29,1200.59,1207.21,-64.8354,-64.9477,-0.00281137,28.6084,-80.6043,28.6083,-80.6044
57.3,1199.94,1206.17,-64.8329,-64.944,-0.00371606,28.6084,-80.6043,28.6083,-80.6044
57.31,1199.29,1205.52,-64.8304,-64.9425,-0.003847,28.6084,-80.6043,28.6083,-80.6044
57.32,1198.64,1204.87,-64.8279,-64.9389,-0.00340867,28.6084,-80.6043,28.6083,-80.6044
57.33,1197.99,1204.22,-64.8254,-64.9373,-0.00427414,28.6084,-80.6043,28.6083,-80.6044
57.34,1197.34,1203.57,-64.8229,-64.9366,-0.00337204,28.6084,-80.6043,28.6083,-80.6044
57.35,1196.7,1202.92,-64.8204,-64.9355,-0.00259263,28.6084,-80.6043,28.6083,-80.6044
57.36,1196.05,1202.27,-64.8179,-64.9344,-0.00174785,28.6084,-80.6043,28.6083,-80.6044
57.37,1195.4,1201.62,-64.8154,-64.9309,-0.00244741,28.6084,-80.6043,28.6083,-80.6044
57.38,1194.75,1200.97,-64.8129,-64.9278,-0.00166067,28.6084,-80.6043,28.6083,-80.6044
57.39,1194.1,1200.32,-64.8104,-64.9262,-0.00193913,28.6084,-80.6043,28.6083,-80.6044
57.4,1193.46,1200.08,-64.8079,-64.925,-0.00245664,28.6084,-80.6043,28.6083,-80.6044
57.41,1192.81,1199.43,-64.8054,-64.9207,-0.00256837,28.6084,-80.6043,28.6083,-80.6044
57.42,1192.16,1198.78,-64.8029,-64.9177,-0.00245415,28.6084,-80.6043,28.6083,-80.6044
57.43,1191.51,1198.13,-64.8004,-64.9137,-0.00231913,28.6084,-80.6043,28.6083,-80.6044
57.44,1190.86,1197.49,-64.7979,-64.9109,-0.00198638,28.6084,-80.6043,28.6083,-80.6044
57.45,1190.22,1196.84,-64.7954,-64.9079,-0.00133734,28.6084,-80.6043,28.6083,-80.6044
57.46,1189.57,1196.19,-64.7929,-64.9049,-0.00223795,28.6084,-80.6043,28.6083,-80.6044
57.47,1188.92,1195.54,-64.7904,-64.902,-0.00257279,28.6084,-80.6043,28.6083,-80.6044
57.48,1188.27,1194.89,-64.7879,-64.9002,-0.00223537,28.6084,-80.6043,28.6083,-80.6044
57.49,1187.62,1194.24,-64.7854,-64.8982,-0.00267346,28.6084,-80.6043,28.6083,-80.6044
57.5,1186.98,1194.01,-64.7829,-64.8944,-0.00315931,28.6084,-80.6043,28.6083,-80.6044
57.51,1186.33,1193.36,-64.7804,-64.8922,-0.00410298,28.6084,-80.6043,28.6083,-80.6044
57.52,1185.68,1192.71,-64.7779,-64.8895,-0.00432779,28.6084,-80.6043,28.6083,-80.6044
57.53,1185.03,1192.06,-64.7754,-64.8853,-0.00362465,28.6084,-80.6043,28.6083,-80.6044
57.54,1184.39,1191.41,-64.7729,-64.8818,-0.00443518,28.6084,-80.6043,28.6083,-80.6044
57.55,1183.74,1190.76,-64.7704,-64.8809,-0.00405868,28.6084,-80.6043,28.6083,-80.6044
57.56,1183.09,1190.12,-64.7679,-64.8801,-0.00398478,28.6084,-80.6043,28.6083,-80.6044
57.57,1182.44,1189.47,-64.7654,-64.8782,-0.00369014,28.6084,-80.6043,28.6083,-80.6044
57.58,1181.79,1188.82,-64.7629,-64.8761,-0.00289673,28.6084,-80.6043,28.6083,-80.6044
57.59,1181.15,1188.17,-64.7604,-64.8747,-0.00375292,28.6084,-80.6043,28.6083,-80.6044
57.6,1180.5,1187.66,-64.7579,-64.8721,-0.00463183,28.6084,-80.6043,28.6083,-80.6044
57.61,1179.85,1187.01,-64.7554,-64.8689,-0.00430784,28.6084,-80.6043,28.6083,-80.6044
57.62,1179.2,1186.36,-64.7529,-64.8683,-0.0035249,28.6084,-80.6043,28.6083,-80.6044
57.63,1178.56,1185.71,-64.7504,-64.8665,-0.00375438,28.6084,-80.6043,28.6083,-80.6044
57.64,1177.91,1185.06,-64.7479,-64.8653,-0.00442637,28.6084,-80.6043,28.6083,-80.6044
57.65,1177.26,1184.41,-64.7454,-64.8623,-0.00424402,28.6084,-80.6043,28.6083,-80.6044
57.66,1176.61,1183.77,-64.7429,-64.8581,-0.00390303,28.6084,-80.6043,28.6083,-80.6044
57.67,1175.97,1183.12,-64.7404,-64.8569,-0.00428845,28.6084,-80.6043,28.6083,-80.6044
57.68,1175.32,1182.47,-64.7379,-64.8541,-0.00526503,28.6084,-80.6043,28.6083,-80.6044
57.69,1174.67,1181.82,-64.7354,-64.8534,-0.00489151,28.6084,-80.6043,28.6083,-80.6044
57.7,1174.02,1181.1,-64.7329,-64.8524,-0.00440368,28.6084,-80.6043,28.6083,-80.6044
57.71,1173.38,1180.45,-64.7304,-64.8488,-0.00525748,28.6084,-80.6043,28.6083,-80.6044
57.72,1172.73,1179.8,-64.7279,-64.8466,-0.00616347,28.6084,-80.6043,28.6083,-80.6044
57.73,1172.08,1179.16,-64.7254,-64.8423,-0.00584283,28.6084,-80.6043,28.6083,-80.6044
57.74,1171.44,1178.51,-64.723,-64.8413,-0.00587948,28.6084,-80.6043,28.6083,-80.6044
57.75,1170.79,1177.86,-64.7205,-64.8379,-0.00527105,28.6084,-80.6043,28.6083,-80.6044
57.76,1170.14,1177.21,-64.718,-64.8372,-0.00550532,28.6084,-80.6043,28.6083,-80.6044
57.77,1169.49,1176.56,-64.7155,-64.8335,-0.0046359,28.6084,-80.6043,28.6083,-80.6044
57.78,1168.85,1175.91,-64.713,-64.8301,-0.00522117,28.6084,-80.6043,28.6083,-80.6044
57.79,1168.2,1175.27,-64.7105,-64.8292,-0.00446601,28.6084,-80.6043,28.6083,-80.6044
57.8,1167.55,1174.63,-64.708,-64.8253,-0.0040694,28.6084,-80.6043,28.6083,-80.6044
57.81,1166.91,1173.99,-64.7055,-64.8216,-0.00335251,28.6084,-80.6043,28.6083,-80.6044
57.82,1166.26,1173.34,-64.703,-64.8207,-0.00412806,28.6084,-80.6043,28.6083,-80.6044
57.83,1165.61,1172.69,-64.7005,-64.8167,-0.00480761,28.6084,-80.6043,28.6083,-80.6044
57.84,1164.96,1172.04,-64.698,-64.813,-0.00385825,28.6084,-80.6043,28.6083,-80.6044
57.85,1164.32,1171.39,-64.6955,-64.8089,-0.00370633,28.6084,-80.6043,28.6083,-80.6044
57.86,1163.67,1170.75,-64.693,-64.806,-0.00275185,28.6084,-80.6043,28.6083,-80.6044
57.87,1163.02,1170.1,-64.6905,-64.8055,-0.00242553,28.6084,-80.6043,28.6083,-80.6044
57.88,1162.38,1169.45,-64.688,-64.8012,-0.00210438,28.6084,-80.6043,28.6083,-80.6044
57.89,1161.73,1168.8,-64.6855,-64.7976,-0.00224693,28.6084,-80.6043,28.6083,-80.6044
57.9,1161.08,1168.05,-64.683,-64.7955,-0.00207437,28.6084,-80.6043,28.6083,-80.6044
57.91,1160.44,1167.4,-64.6805,-64.7931,-0.00225761,28.6084,-80.6043,28.6083,-80.6044
57.92,1159.79,1166.75,-64.678,-64.791,-0.00230184,28.6084,-80.6043,28.6083,-80.6044
57.93,1159.14,1166.11,-64.6755,-64.7881,-0.00227424,28.6084,-80.6043,28.6083,-80.6044
57.94,1158.5,1165.46,-64.673,-64.7862,-0.00234334,28.6084,-80.6043,28.6083,-80.6044
57.95,1157.85,1164.81,-64.6705,-64.7848,-0.00303786,28.6084,-80.6043,28.6083,-80.6044
57.96,1157.2,1164.16,-64.6681,-64.7804,-0.00389675,28.6084,-80.6043,28.6083,-80.6044
57.97,1156.56,1163.51,-64.6656,-64.7788,-0.00470102,28.6084,-80.6043,28.6083,-80.6044
57.98,1155.91,1162.87,-64.6631,-64.7746,-0.00486594,28.6084,-80.6043,28.6083,-80.6044
57.99,1155.26,1162.22,-64.6606,-64.7705,-0.00403517,28.6084,-80.6043,28.6083,-80.6044
58,1154.62,1161.72,-64.6581,-64.7687,-0.00408956,28.6084,-80.6043,28.6083,-80.6044
58.01,1153.97,1161.07,-64.6556,-64.7661,-0.00414344,28.6084,-80.6043,28.6083,-80.6044
58.02,1153.32,1160.43,-64.6531,-64.7617,-0.00379405,28.6084,-80.6043,28.6083,-80.6044
58.03,1152.68,1159.78,-64.6506,-64.7592,-0.00366797,28.6084,-80.6043,28.6083,-80.6044
58.04,1152.03,1159.13,-64.6481,-64.7581,-0.00410918,28.6084,-80.6043,28.6083,-80.6044
58.05,1151.38,1158.48,-64.6456,-64.7537,-0.00400253,28.6084,-80.6043,28.6083,-80.6044
58.06,1150.74,1157.84,-64.6431,-64.7502,-0.00382819,28.6084,-80.6043,28.6083,-80.6044
58.07,1150.09,1157.19,-64.6406,-64.7494,-0.0046027,28.6084,-80.6043,28.6083,-80.6044
58.08,1149.44,1156.54,-64.6381,-64.7487,-0.00504423,28.6084,-80.6043,28.6083,-80.6044
58.09,1148.8,1155.89,-64.6356,-64.7472,-0.00596771,28.6084,-80.6043,28.6083,-80.6044
58.1,1148.15,1154.92,-64.6331,-64.7453,-0.00592211,28.6084,-80.6043,28.6083,-80.6044
58.11,1147.51,1154.27,-64.6307,-64.7442,-0.00504144,28.6084,-80.6043,28.6083,-80.6044
58.12,1146.86,1153.62,-64.6282,-64.7436,-0.00562968,28.6084,-80.6043,28.6083,-80.6044
58.13,1146.21,1152.98,-64.6257,-64.7421,-0.00561812,28.6084,-80.6043,28.6083,-80.6044
58.14,1145.57,1152.33,-64.6232,-64.7386,-0.00549625,28.6084,-80.6043,28.6083,-80.6044
58.15,1144.92,1151.68,-64.6207,-64.7342,-0.00463198,28.6084,-80.6043,28.6083,-80.6044
58.16,1144.27,1151.03,-64.6182,-64.7305,-0.00540704,28.6084,-80.6043,28.6083,-80.6044
58.17,1143.63,1150.39,-64.6157,-64.7264,-0.00544384,28.6084,-80.6043,28.6083,-80.6044
58.18,1142.98,1149.74,-64.6132,-64.7234,-0.00549995,28.6084,-80.6043,28.6083,-80.6044
58.19,1142.34,1149.09,-64.6107,-64.7204,-0.00468606,28.6084,-80.6043,28.6083,-80.6044
58.2,1141.69,1148.14,-64.6082,-64.7181,-0.0053229,28.6084,-80.6043,28.6083,-80.6044
58.21,1141.04,1147.49,-64.6057,-64.7149,-0.00582549,28.6084,-80.6043,28.6083,-80.6044
58.22,1140.4,1146.85,-64.6032,-64.7113,-0.00665916,28.6084,-80.6043,28.6083,-80.6044
58.23,1139.75,1146.2,-64.6008,-64.7087,-0.00757426,28.6084,-80.6043,28.6083,-80.6044
58.24,1139.11,1145.55,-64.5983,-64.7078,-0.00681881,28.6084,-80.6043,28.6083,-80.6044
58.25,1138.46,1144.91,-64.5958,-64.705,-0.0073037,28.6084,-80.6043,28.6083,-80.6044
58.26,1137.81,1144.26,-64.5933,-64.7038,-0.00729253,28.6084,-80.6043,28.6083,-80.6044
58.27,1137.17,1143.61,-64.5908,-64.7022,-0.00754434,28.6084,-80.6043,28.6083,-80.6044
58.28,1136.52,1142.96,-64.5883,-64.6986,-0.00695172,28.6084,-80.6043,28.6083,-80.6044
58.29,1135.88,1142.32,-64.5858,-64.6977,-0.00729465,28.6084,-80.6043,28.6083,-80.6044
58.3,1135.23,1141.14,-64.5833,-64.6941,-0.00820733,28.6084,-80.6043,28.6083,-80.6044
58.31,1134.58,1140.49,-64.5808,-64.6931,-0.00730221,28.6084,-80.6043,28.6083,-80.6044
58.32,1133.94,1139.84,-64.5783,-64.6901,-0.00727188,28.6084,-80.6043,28.6083,-80.6044
58.33,1133.29,1139.2,-64.5758,-64.6879,-0.00778127,28.6084,-80.6043,28.6083,-80.6044
58.34,1132.65,1138.55,-64.5734,-64.6857,-0.00704553,28.6084,-80.6043,28.6083,-80.6044
58.35,1132,1137.9,-64.5709,-64.6836,-0.00787288,28.6084,-80.6043,28.6083,-80.6044
58.36,1131.36,1137.26,-64.5684,-64.6795,-0.00752169,28.6084,-80.6043,28.6083,-80.6044
58.37,1130.71,1136.61,-64.5659,-64.6755,-0.00655854,28.6084,-80.6043,28.6083,-80.6044
58.38,1130.06,1135.96,-64.5634,-64.6742,-0.00574705,28.6084,-80.6043,28.6083,-80.6044
58.39,1129.42,1135.32,-64.5609,-64.6733,-0.00658454,28.6084,-80.6043,28.6083,-80.6044
58.4,1128.77,1135.05,-64.5584,-64.6709,-0.00686343,28.6084,-80.6043,28.6083,-80.6044
58.41,1128.13,1134.4,-64.5559,-64.6695,-0.00656127,28.6084,-80.6043,28.6083,-80.6044
58.42,1127.48,1133.76,-64.5534,-64.6665,-0.0060729,28.6084,-80.6043,28.6083,-80.6044
58.43,1126.84,1133.11,-64.5509,-64.6642,-0.00560271,28.6084,-80.6043,28.6083,-80.6044
58.44,1126.19,1132.46,-64.5485,-64.6634,-0.00615765,28.6084,-80.6043,28.6083,-80.6044
58.45,1125.55,1131.82,-64.546,-64.6598,-0.00674131,28.6084,-80.6043,28.6083,-80.6044
58.46,1124.9,1131.17,-64.5435,-64.6589,-0.00627869,28.6084,-80.6043,28.6083,-80.6044
58.47,1124.26,1130.52,-64.541,-64.6551,-0.00602807,28.6084,-80.6043,28.6083,-80.6044
58.48,1123.61,1129.88,-64.5385,-64.654,-0.00688704,28.6084,-80.6043,28.6083,-80.6044
58.49,1122.96,1129.23,-64.536,-64.6533,-0.00783966,28.6084,-80.6043,28.6083,-80.6044
58.5,1122.32,1129.01,-64.5335,-64.6508,-0.00857218,28.6084,-80.6043,28.6083,-80.6044
